,Spectrogram,Local file path_y,Pitch,Note,Octave
2124,"[[-7.1327618e+02 -6.4420093e+02 -6.1945636e+02 ... -5.9242554e+02
  -5.3293787e+02 -5.0073672e+02]
 [ 7.0739197e+01  6.1058777e+01  4.0148262e+01 ...  6.8998165e+00
  -2.2049793e+01 -4.7654083e+01]
 [ 2.1424114e+01  1.0744705e+01  1.0266744e+01 ...  2.1250916e+01
  -1.0833568e+01 -2.2242788e+01]
 ...
 [-2.1528731e-01  2.7444434e-01 -2.0673180e-01 ... -2.7335649e+00
   1.4492254e+00  1.9651098e+00]
 [-5.9196472e-02  7.7123642e-03  2.1500969e-01 ... -1.3504515e+00
  -8.6737061e-01 -1.8191338e+00]
 [ 5.8829613e+00  3.7361221e+00  2.0435238e+00 ...  9.0794158e-01
  -2.0939875e+00 -3.1403122e+00]]",Strings/Violin/ordinario/Vn-ord-C#6-pp-2c-N.wav,C#6,C#,6
2125,"[[-6.9136865e+02 -6.5867603e+02 -6.5487592e+02 ... -6.1683252e+02
  -5.8162103e+02 -5.5811273e+02]
 [ 3.1897297e+01  2.7400620e+01  2.0738602e+01 ...  2.5769787e+00
  -1.2396760e+01 -3.2442055e+01]
 [ 1.2507600e+01  1.4272792e+01  1.5539061e+01 ...  3.4757641e+01
   3.1627888e+01  2.6383690e+01]
 ...
 [-1.8380485e+00 -1.1687269e+00  2.9569247e-01 ... -1.0891557e-01
   4.0020776e-01  3.5059016e+00]
 [ 1.1063795e+00  1.5844669e+00  2.8892875e+00 ...  2.9555387e+00
   1.1086054e+00  1.1795883e+00]
 [ 3.8906450e+00  3.8238010e+00  2.0004082e+00 ... -1.3563876e+00
  -1.9512196e+00 -4.1052513e+00]]",Strings/Violin/ordinario/Vn-ord-D6-pp-1c-N.wav,D6,D,6
2126,"[[-7.2612885e+02 -7.0296429e+02 -6.8016394e+02 ... -6.0749792e+02
  -5.9980310e+02 -6.0328528e+02]
 [ 5.8115280e+01  6.0886482e+01  5.8920635e+01 ...  9.5834846e+00
   1.5212434e+01  1.4124311e+01]
 [ 9.6204147e+00  1.2557725e+01  1.6547020e+01 ...  2.1473577e+01
   1.5108925e+01  1.2366898e+01]
 ...
 [-1.9143128e+00 -9.1642547e-01 -2.7557359e+00 ...  4.5791149e-01
   2.4777222e-01  2.1745715e+00]
 [ 4.5640469e-02  1.6942768e+00  1.5130963e+00 ... -3.6038017e-01
  -2.3497009e+00  6.0768795e-01]
 [ 2.3702259e+00  4.7517776e-02  1.6604233e-01 ...  1.0142803e-02
   7.4526978e-01  3.3484035e+00]]",Strings/Violin/ordinario/Vn-ord-D6-pp-2c-N.wav,D6,D,6
2127,"[[-7.2944556e+02 -6.9006525e+02 -6.7354266e+02 ... -6.0291998e+02
  -5.3033636e+02 -4.8503156e+02]
 [ 6.7356308e+01  6.0283348e+01  4.8653046e+01 ... -4.2439885e+00
  -1.6511820e+01 -3.1304592e+01]
 [ 1.3327789e+01  1.5311409e+01  1.2545310e+01 ...  2.4204304e+01
  -1.6875351e+01 -3.1869774e+01]
 ...
 [-1.7392744e+00 -2.0470471e+00 -1.9020720e+00 ... -9.4628716e-01
   1.0351985e+00  1.7761412e+00]
 [ 5.1660681e-01  2.2765465e+00  1.6707916e+00 ...  2.1346655e+00
   1.1396117e+00  9.7280025e-01]
 [-1.0538750e+00 -1.5424824e+00 -8.4566689e-01 ... -2.3887856e+00
  -9.9612188e-01 -4.2077255e-01]]",Strings/Violin/ordinario/Vn-ord-D#6-pp-1c-N.wav,D#6,D#,6
2128,"[[-7.5685950e+02 -7.1442780e+02 -6.9007318e+02 ... -6.0911316e+02
  -5.5694159e+02 -5.2512695e+02]
 [ 9.1469139e+01  6.7677185e+01  3.9105034e+01 ...  1.4413809e+01
   8.8701067e+00 -1.1861442e+00]
 [ 2.3263348e+01  1.8081940e+01  1.8824474e+01 ...  2.1314859e+01
  -2.5625984e+01 -4.9431007e+01]
 ...
 [-2.9504490e+00 -1.9833683e+00 -1.4615276e+00 ... -7.9051465e-01
  -5.1623893e-01  1.3881483e+00]
 [-2.7161283e+00 -1.5637541e+00  1.0267601e+00 ...  2.7695065e+00
   1.5834856e+00  2.4938030e+00]
 [-2.3478012e+00 -2.8932571e-01  8.0863380e-01 ... -2.9278088e+00
  -1.3704090e+00 -1.0275904e+00]]",Strings/Violin/ordinario/Vn-ord-D#6-pp-2c-N.wav,D#6,D#,6
2129,"[[-6.8217688e+02 -6.5148993e+02 -6.3700299e+02 ... -6.1247131e+02
  -5.8679126e+02 -5.6284540e+02]
 [ 3.4567924e+01  3.7678085e+01  3.6051826e+01 ...  8.1028652e+00
  -7.6110082e+00 -2.9750778e+01]
 [-8.1621885e-01 -2.3100476e+00 -3.7971158e+00 ...  2.7686426e+01
   8.6399002e+00 -3.6461315e+00]
 ...
 [-1.0029101e+00 -2.9456077e+00 -4.3966980e+00 ... -8.3468342e-01
   9.0389633e-01  1.4978695e+00]
 [ 1.2704730e+00  1.8887469e+00 -5.9850931e-01 ... -1.1198788e+00
  -3.1591423e+00 -1.6021668e+00]
 [ 1.8503666e+00 -1.0381298e+00 -1.7217636e+00 ...  3.6697521e+00
  -1.5301604e+00 -9.0262318e-01]]",Strings/Violin/ordinario/Vn-ord-E6-pp-1c-N.wav,E6,E,6
2130,"[[-7.4758826e+02 -7.0446753e+02 -6.8191901e+02 ... -6.0615106e+02
  -5.7726276e+02 -5.6115588e+02]
 [ 6.3247269e+01  5.4952225e+01  4.2611458e+01 ...  1.6896156e+01
   2.1145091e+00 -2.1221561e+01]
 [ 8.1345596e+00  1.1691041e+01  1.5610003e+01 ...  1.9699728e+01
   1.1291534e+01  3.9947515e+00]
 ...
 [-1.4787276e+00  7.7563238e-01  2.1301630e+00 ... -3.4945393e-01
  -9.3637753e-01 -1.4626150e+00]
 [ 3.2369554e+00  1.3245993e+00 -2.7595520e-01 ... -1.2956257e+00
   2.3128076e+00  3.6311116e+00]
 [-4.4692936e+00 -9.9517632e-01  1.2236404e+00 ... -2.0712852e-02
   4.9774289e-01  8.3314991e-01]]",Strings/Violin/ordinario/Vn-ord-E6-pp-2c-N.wav,E6,E,6
2131,"[[-7.7931744e+02 -7.5243927e+02 -7.0185840e+02 ... -5.8984546e+02
  -5.7019305e+02 -5.4262769e+02]
 [ 7.2531540e+01  6.7567352e+01  5.2840240e+01 ... -4.9338984e+00
  -1.7733196e+01 -2.6469976e+01]
 [ 1.5108452e+01  1.5760792e+01  8.9417915e+00 ...  2.1597773e+01
   2.2593639e+01  2.6195423e+01]
 ...
 [ 1.4973502e+00  4.2298102e-01  1.9441297e+00 ...  1.9992086e+00
   5.7285643e-01  8.3121467e-01]
 [ 6.1387677e+00  2.2387171e-01 -4.8430920e-01 ...  3.1144123e+00
  -1.4156160e+00 -6.8728161e-01]
 [ 2.6778221e+00  3.1734848e-01  1.2168217e+00 ... -2.3054600e+00
  -1.6474609e+00 -2.0855846e+00]]",Strings/Violin/ordinario/Vn-ord-F6-pp-1c-N.wav,F6,F,6
2132,"[[-7.2204626e+02 -6.9156525e+02 -6.7485419e+02 ... -5.9494250e+02
  -5.6170703e+02 -5.3407941e+02]
 [ 5.9898720e+01  6.0147846e+01  6.0552956e+01 ...  1.7013515e+01
   7.0727313e-01 -1.6027842e+01]
 [ 1.2817922e+01  9.9706593e+00  1.3206882e+01 ...  2.6644974e+01
   2.6612350e+01  2.9082863e+01]
 ...
 [-1.8982401e+00 -1.5741649e+00  1.6549577e+00 ...  5.7465816e-01
   1.2193123e+00 -9.4108129e-01]
 [ 1.9086523e+00  5.3929853e-01  5.8933973e-01 ...  2.2599955e+00
  -2.1795559e-01 -2.1146793e+00]
 [ 2.4877148e+00 -7.1613693e-01 -1.3382111e+00 ... -6.0011387e-01
   2.7175794e+00  3.3471580e+00]]",Strings/Violin/ordinario/Vn-ord-F6-pp-2c-N.wav,F6,F,6
2133,"[[-7.59133301e+02 -6.60406982e+02 -6.10572693e+02 ... -5.87065979e+02
  -5.51664490e+02 -5.22634644e+02]
 [ 7.32476349e+01  3.56798325e+01  1.74659348e+01 ... -3.51477337e+00
  -1.64416504e+01 -2.54972916e+01]
 [ 2.66218033e+01  2.12032166e+01  1.75199127e+01 ...  2.47052269e+01
   2.79977760e+01  2.72491722e+01]
 ...
 [-1.14364862e-01  1.93831813e+00  1.02514744e+00 ... -5.40897369e-01
  -1.14167488e+00 -1.30929247e-01]
 [-1.32752228e+00 -7.39883423e-01 -9.39977646e-01 ... -1.03658676e-01
   7.42400169e-01 -3.15937996e-01]
 [-3.26160431e-01 -2.69773483e-01  1.04757309e-01 ...  4.16763544e-01
  -3.62873077e-03 -1.08168793e+00]]",Strings/Violin/ordinario/Vn-ord-F#6-pp-1c-T12d.wav,F#6,F#,6
2134,"[[-7.6562494e+02 -6.6512872e+02 -6.1307611e+02 ... -5.8666089e+02
  -5.5627588e+02 -5.3600323e+02]
 [ 9.7135803e+01  6.2940346e+01  3.1636913e+01 ...  1.2976199e+01
   6.1820507e-02 -1.3031199e+01]
 [ 2.2912125e+01  1.6713041e+01  1.5151108e+01 ...  3.0681091e+01
   1.5233473e+01  3.4508507e+00]
 ...
 [-1.5698464e+00 -2.1708155e-01 -2.3140144e-01 ... -2.6908855e+00
  -7.6566029e-01 -6.9695663e-01]
 [-6.2708855e-02 -7.8123665e-01 -2.7388692e+00 ... -1.4094019e+00
   2.3217812e+00  3.7194531e+00]
 [ 1.0960121e+00  3.5059547e-01  1.9306946e-01 ...  3.5437880e+00
   4.1535459e+00  3.3363142e+00]]",Strings/Violin/ordinario/Vn-ord-F#6-pp-2c-N.wav,F#6,F#,6
2135,"[[-6.8823834e+02 -6.3782703e+02 -6.1064722e+02 ... -5.6243317e+02
  -5.4597992e+02 -5.1942670e+02]
 [ 6.6657776e+01  4.0578552e+01  1.6444845e+01 ...  1.8139729e+00
  -8.4376850e+00 -1.4820759e+01]
 [ 1.0337276e+01  1.4371713e+01  1.9347263e+01 ...  2.2771423e+01
   5.2728724e+00 -6.3466825e+00]
 ...
 [ 9.1125154e-01  2.1860969e+00 -4.7192049e-01 ... -4.2246723e-01
   2.3534894e-04 -1.7136061e-01]
 [-8.6583614e-02  2.2996902e-02  1.9497299e+00 ... -1.8515110e-01
  -2.3964167e-01  4.8973560e-01]
 [ 3.1216812e-01 -1.0383434e+00  2.4811707e+00 ... -1.7705224e+00
  -4.4367266e-01  9.2196465e-03]]",Strings/Violin/ordinario/Vn-ord-G6-pp-1c-T12d.wav,G6,G,6
2136,"[[-7.2607227e+02 -6.8139594e+02 -6.5984833e+02 ... -6.0283728e+02
  -5.4758405e+02 -5.1230109e+02]
 [ 9.6208061e+01  6.9715233e+01  4.5830795e+01 ...  1.3676130e+01
   1.1880536e+01  1.6571850e+01]
 [ 3.5515561e+00 -1.7727121e+00 -6.4075480e+00 ...  1.2020752e+01
  -2.4201956e+01 -3.9849892e+01]
 ...
 [-1.6279286e+00 -2.6948261e+00 -4.8243093e-01 ...  3.3607626e-01
   1.4369342e+00  1.6993151e+00]
 [ 1.0678501e+00  2.8232713e+00  6.1311483e-01 ... -3.6474519e+00
   6.0468483e-01  1.4652271e+00]
 [ 1.1016464e+00 -9.8022461e-02 -2.9400883e+00 ...  1.5808868e-01
   1.0642042e+00  5.0117970e-01]]",Strings/Violin/ordinario/Vn-ord-G6-pp-2c-N.wav,G6,G,6
2137,"[[-6.99165039e+02 -6.35663757e+02 -6.05731445e+02 ... -6.12499756e+02
  -5.54987549e+02 -5.20492310e+02]
 [ 6.93482666e+01  3.91246834e+01  1.79053001e+01 ...  7.67182446e+00
  -3.96823454e+00 -1.17361469e+01]
 [ 2.22616844e+01  1.07638378e+01  9.73933506e+00 ...  8.25686336e-01
  -2.16132660e+01 -3.52893982e+01]
 ...
 [-5.10544538e-01 -1.23589396e-01 -1.39104044e+00 ... -5.36321938e-01
   1.35779667e+00  2.49035072e+00]
 [-2.47143078e+00 -2.18326235e+00 -2.77319813e+00 ... -8.62659216e-01
  -2.84005070e+00 -1.38451576e+00]
 [ 7.95566559e-01 -4.52270508e-02  1.05462074e-01 ... -3.29691148e+00
  -2.73135281e+00 -5.77246189e-01]]",Strings/Violin/ordinario/Vn-ord-G#6-pp-1c-N.wav,G#6,G#,6
2138,"[[-7.1698737e+02 -6.8267041e+02 -6.5553815e+02 ... -6.1331122e+02
  -5.9458606e+02 -5.7434985e+02]
 [ 5.1255074e+01  5.1978645e+01  4.8674538e+01 ...  2.2531429e+01
   1.9995899e+01  1.1798464e+01]
 [-3.9123292e+00  3.0241637e+00  1.1003407e+00 ...  3.7163625e+00
  -6.6552558e+00 -1.9408211e+01]
 ...
 [ 5.3042340e+00  1.6563277e+00 -9.1864061e-01 ... -6.8699920e-01
   2.8771985e+00  4.6246233e+00]
 [ 6.7973614e-01  1.8852420e+00  1.4297048e+00 ...  3.4548163e-02
  -3.1016974e+00 -2.0845156e+00]
 [-5.3615952e-01  9.3799591e-01  1.0988617e-01 ... -2.1479654e+00
   4.8500538e-01  3.7507582e-01]]",Strings/Violin/ordinario/Vn-ord-G#6-pp-2c-N.wav,G#6,G#,6
2139,"[[-7.7617688e+02 -7.1631348e+02 -6.7807574e+02 ... -5.8277356e+02
  -5.7016815e+02 -5.5411188e+02]
 [ 8.2067589e+01  6.4676437e+01  4.9510918e+01 ...  7.0896907e+00
  -6.3658233e+00 -2.5772457e+01]
 [ 2.7426991e+01  5.4441018e+00 -6.8984137e+00 ...  1.5493363e+01
   1.2856236e+01  1.3445857e+01]
 ...
 [ 2.6984658e+00  3.8587501e+00  1.0251286e+00 ...  5.8892107e-01
   2.6921291e+00  1.7160606e+00]
 [-4.7863665e+00 -1.8924022e+00 -1.1365175e-01 ... -1.9116049e+00
  -4.0493393e-01  1.1330824e+00]
 [ 4.4607544e-01  1.2292366e+00  6.6321754e-01 ... -1.2584128e+00
  -2.4451365e+00  2.4165821e-01]]",Strings/Violin/ordinario/Vn-ord-A6-pp-1c-N.wav,A6,A,6
2140,"[[-7.3443500e+02 -6.9509479e+02 -6.7509692e+02 ... -5.9590454e+02
  -5.7955676e+02 -5.6149567e+02]
 [ 7.1596344e+01  6.7200027e+01  5.3551037e+01 ...  3.0399231e+01
   2.4358932e+01  1.8848640e+01]
 [ 7.5274658e+00  5.9841228e-01 -4.9814863e+00 ... -7.7439702e-01
  -2.3448150e+00  2.3679199e+00]
 ...
 [-8.1358981e-01 -7.6538706e-01 -6.2771320e-01 ... -2.0991778e+00
  -2.8982925e+00 -4.5011921e+00]
 [ 8.8271832e-01 -1.0103151e+00 -8.2112169e-01 ...  5.9189296e-01
   1.0878105e+00  7.1256721e-01]
 [ 8.2262802e-01 -2.0041389e+00 -3.0316925e+00 ...  1.1546869e+00
   4.1182518e-02  7.3437023e-01]]",Strings/Violin/ordinario/Vn-ord-A6-pp-2c-N.wav,A6,A,6
2141,"[[-6.9783221e+02 -6.6197491e+02 -6.4175861e+02 ... -5.7842950e+02
  -5.4869177e+02 -5.2814813e+02]
 [ 2.4565973e+01  2.3069786e+01  2.6476051e+01 ...  4.2856207e+00
  -2.6806858e+01 -5.8054474e+01]
 [-7.8364038e+00 -5.7350111e+00 -6.9203815e+00 ...  1.2817858e+01
   9.7521753e+00  9.0795403e+00]
 ...
 [ 1.0204353e+00  6.7563820e-01  1.7339268e+00 ... -2.8124263e+00
  -1.9739180e+00 -2.9131880e+00]
 [-5.5652499e-01 -1.6364281e+00  1.3566484e+00 ... -7.2631741e-01
  -9.2227840e-01  1.4280558e-01]
 [ 1.5745640e+00 -5.6519794e-01 -6.6861725e-01 ... -1.4814874e+00
  -1.2425756e+00  8.7422562e-01]]",Strings/Violin/ordinario/Vn-ord-A#6-pp-1c-N.wav,A#6,A#,6
2142,"[[-6.97848022e+02 -6.64656555e+02 -6.58767151e+02 ... -5.64606262e+02
  -5.44999939e+02 -5.31433228e+02]
 [ 4.24944992e+01  3.17762623e+01  1.84307747e+01 ...  1.22168980e+01
   6.77055931e+00  1.96547031e+00]
 [-1.48849020e+01 -1.28251858e+01 -1.90068855e+01 ...  8.68282795e-01
  -1.20528965e+01 -1.61096649e+01]
 ...
 [ 4.26617146e-01 -1.14122343e+00  3.99923801e-01 ...  2.91343236e+00
  -9.56106186e-02  2.85064697e-01]
 [ 1.76628971e+00 -2.34282637e+00 -2.23559380e-01 ...  1.63020945e+00
  -2.65927458e+00 -4.19316721e+00]
 [ 2.51232910e+00  2.74100304e+00  9.39110756e-01 ...  1.28781509e+00
  -1.68900299e+00 -2.30796957e+00]]",Strings/Violin/ordinario/Vn-ord-B6-pp-1c-T12d.wav,B6,B,6
2143,"[[-6.6275378e+02 -6.1927368e+02 -5.9444391e+02 ... -5.7816357e+02
  -5.5015869e+02 -5.2498663e+02]
 [ 3.5771442e+01  7.6228342e+00 -4.7841945e+00 ... -3.0613520e+00
  -1.6657589e+01 -2.7596111e+01]
 [ 1.1575897e+00  4.4740686e+00  1.1011724e+01 ...  2.0721609e+01
   9.2160225e+00 -1.9843620e+00]
 ...
 [-3.2931614e-01 -4.6639633e-01  2.6628304e-01 ...  3.9621444e+00
  -9.9280155e-01 -6.7612982e-01]
 [-7.9978305e-01 -2.2706962e-01 -8.3718586e-01 ...  1.8960571e-01
  -6.9688272e-01 -1.4928035e+00]
 [-3.4725685e+00 -6.1902142e-01  1.1982297e+00 ...  3.2919168e-02
   7.8881693e-01  3.8117914e+00]]",Strings/Violin/ordinario/Vn-ord-C7-pp-1c-T28d.wav,C7,C,7
2144,"[[-7.5502740e+02 -7.2549060e+02 -7.0367896e+02 ... -5.8915442e+02
  -5.6103613e+02 -5.3743195e+02]
 [ 4.7719036e+01  4.4535309e+01  3.6319420e+01 ...  3.7691193e+00
  -7.3644466e+00 -2.1527729e+01]
 [ 5.6298647e+00  7.1453915e+00  1.0390497e+00 ...  7.7994742e+00
  -1.7826433e+00 -9.7091188e+00]
 ...
 [-1.4469490e+00 -1.1454086e+00 -2.6981163e-01 ... -6.6672802e-01
   5.2588463e-02 -6.5490913e-01]
 [-1.9530675e+00 -8.6548996e-01  1.1024367e+00 ...  1.3547158e+00
  -8.4108251e-01  3.2251835e-01]
 [-2.3537674e+00 -3.1930923e-02 -3.4979820e-01 ... -2.1127954e+00
   2.2185404e+00  3.4739199e+00]]",Strings/Violin/ordinario/Vn-ord-C#7-pp-1c-T15d.wav,C#7,C#,7
2145,"[[-7.0392804e+02 -6.7532037e+02 -6.5006110e+02 ... -5.4027539e+02
  -5.3777911e+02 -5.3587659e+02]
 [ 3.3994793e+01  3.3581398e+01  2.3613071e+01 ... -1.3370604e+01
  -5.4291878e+00 -1.6034012e+01]
 [ 3.3776112e+00  1.3417594e+00 -1.8478746e+00 ...  1.3817219e+01
   1.4914473e+01  7.0991621e+00]
 ...
 [ 6.6650200e-01 -1.5758648e+00 -7.6756859e-01 ...  3.1859496e+00
   1.6740396e+00  1.5955598e+00]
 [-2.0686426e+00 -3.5563254e-01 -8.7152505e-01 ...  3.9649029e+00
   1.3637042e+00 -5.2800965e-01]
 [-1.6017532e-01 -6.2212944e-01 -2.2510977e+00 ...  1.6004186e+00
   2.9314506e+00  1.9524298e+00]]",Strings/Violin/ordinario/Vn-ord-D7-pp-1c-T17d.wav,D7,D,7
2146,"[[-7.2652606e+02 -6.8072900e+02 -6.4071136e+02 ... -5.7203632e+02
  -5.5861639e+02 -5.5469684e+02]
 [ 6.6767090e+01  5.5775703e+01  3.1202801e+01 ... -1.7117033e+00
  -5.0389628e+00 -9.3610973e+00]
 [ 1.4557970e+00 -1.2787025e+00  5.1384482e+00 ...  1.0350645e+01
   1.1638687e+01  1.6496712e+01]
 ...
 [ 4.0725517e-01  5.7411194e-03  3.5562515e-02 ... -2.3988028e+00
  -8.1899738e-01  2.2018433e-01]
 [ 9.1051221e-01  4.9485147e-02 -8.4037066e-01 ...  2.3244581e+00
   1.1678061e+00  9.5290565e-01]
 [ 2.8193932e+00  1.6541138e+00 -4.6391773e-01 ... -2.5787644e+00
  -2.1173205e+00 -1.7606442e+00]]",Strings/Violin/ordinario/Vn-ord-D#7-pp-1c-T16d.wav,D#7,D#,7
2147,"[[-7.2520490e+02 -7.2152466e+02 -7.0696014e+02 ... -5.9420093e+02
  -5.9284094e+02 -6.0147650e+02]
 [ 5.8265869e+01  5.6772217e+01  4.3450897e+01 ...  8.5311060e+00
   1.9300489e+01  2.2452911e+01]
 [ 9.1381645e+00  9.5996742e+00  4.7782202e+00 ...  9.1388760e+00
   1.4508984e+01  2.1174259e+01]
 ...
 [-1.9366961e+00 -5.8178520e-01  3.5301132e+00 ...  1.5014849e+00
  -6.2710857e-01 -1.5561433e+00]
 [-2.5338316e-01  6.3437462e-02  2.9396744e+00 ... -2.7316427e-01
   3.8907337e-01 -1.2766542e+00]
 [-1.0631962e+00 -9.7744179e-01 -2.4550438e-01 ... -1.8171852e+00
   5.3872299e-01  2.7473383e+00]]",Strings/Violin/ordinario/Vn-ord-E7-pp-1c-T21d.wav,E7,E,7
2148,"[[-5.90909485e+02 -5.34050598e+02 -5.03746429e+02 ... -4.37682251e+02
  -3.81579468e+02 -3.50850800e+02]
 [ 6.10884933e+01  4.48199615e+01  2.58740387e+01 ... -7.64709711e+00
   2.64896870e+01  4.04075012e+01]
 [ 2.69855385e+01  1.70862885e+01  9.85935020e+00 ...  2.14281006e+01
   7.58406878e+00  5.39770842e+00]
 ...
 [ 5.91859818e-02 -5.31671524e-01 -1.14425933e+00 ...  1.93733191e+00
   2.72844696e+00  2.67924404e+00]
 [ 9.90962982e-01 -1.43943834e+00 -2.21655917e+00 ...  2.01753521e+00
   1.52106333e+00  5.31542301e-01]
 [ 1.14084244e-01 -1.41640091e+00 -7.89063454e-01 ...  2.78387499e+00
  -1.03269577e+00 -8.58247757e-01]]",Strings/Violin/ordinario/Vn-ord-G3-mf-4c-N.wav,G3,G,3
2149,"[[-5.5301208e+02 -5.0930099e+02 -4.8203094e+02 ... -3.8578210e+02
  -3.5404926e+02 -3.3395792e+02]
 [ 3.8011044e+01  2.4135468e+01  1.6294628e+01 ... -2.1857944e+01
  -4.8411851e+00  1.5695969e+01]
 [ 1.4349709e+01  1.4021728e+00 -7.4194164e+00 ...  6.4708066e+00
   3.1780803e+00 -5.4324861e+00]
 ...
 [-2.5388312e+00 -2.4545615e+00 -3.0302072e+00 ... -1.7577653e+00
  -2.2098505e+00 -1.1842854e+00]
 [ 1.0933971e+00  2.3093710e+00  3.2741268e+00 ... -4.5953226e-01
   3.1416154e-01  2.1131907e+00]
 [ 9.7343445e-02  4.0061665e-01 -5.8799314e-01 ...  3.6640835e-01
   1.0042931e+00  1.7014899e+00]]",Strings/Violin/ordinario/Vn-ord-G#3-mf-4c-T13u.wav,G#3,G#,3
2150,"[[-5.4058069e+02 -5.1935303e+02 -5.1127039e+02 ... -4.2328049e+02
  -3.7439114e+02 -3.4443127e+02]
 [ 5.3801735e+01  4.1021877e+01  1.8042778e+01 ... -2.4034199e+01
   1.0721653e+01  2.7126320e+01]
 [-1.7333385e+01 -1.1617098e+01 -2.3924994e+00 ...  9.0710716e+00
   1.7188295e+01  1.7977678e+01]
 ...
 [-1.9552958e+00 -9.2005181e-01  3.9971733e-01 ...  3.8767195e-01
   2.5890350e-01 -1.0309982e+00]
 [-1.2075663e+00 -1.9742703e+00  5.1736039e-01 ... -2.9738903e-02
   1.4380074e+00  2.1895270e+00]
 [-1.4972248e+00 -6.8382263e-01  8.2006836e-01 ... -3.8125782e+00
  -3.3374548e+00 -3.4016275e+00]]",Strings/Violin/ordinario/Vn-ord-A3-mf-4c-N.wav,A3,A,3
2151,"[[-5.53096924e+02 -5.38008362e+02 -5.26771179e+02 ... -4.16983490e+02
  -3.28905090e+02 -2.91428894e+02]
 [ 5.87979317e+01  5.96831818e+01  5.21046906e+01 ... -1.21455917e+01
   5.69551964e+01  8.19938660e+01]
 [ 9.31208992e+00  4.54401016e-01  6.72284722e-01 ...  1.25264864e+01
   6.47691727e+00  1.36648476e+00]
 ...
 [-1.75847852e+00 -9.75980043e-01 -2.12595773e+00 ... -6.02919102e+00
  -4.21616364e+00 -3.43772411e+00]
 [-5.36681509e+00 -1.14447355e-01  3.00900364e+00 ... -3.07410622e+00
   2.27134705e-01  1.66639149e+00]
 [-2.41938782e+00  5.18217087e-01  1.55830383e-01 ... -5.82922363e+00
  -1.25743103e+00 -4.00821686e-01]]",Strings/Violin/ordinario/Vn-ord-A#3-mf-4c-N.wav,A#3,A#,3
2152,"[[-5.7185724e+02 -5.2155359e+02 -4.7001538e+02 ... -4.2649756e+02
  -3.6829599e+02 -3.3489090e+02]
 [ 4.7494190e+01  3.4372711e+01  1.7848595e+01 ... -2.1415449e+01
  -1.5423905e+01 -1.1301421e+01]
 [ 2.6482825e+00  3.8631077e+00  1.0235199e+01 ...  2.4889706e+01
  -5.7889433e+00 -1.7822666e+01]
 ...
 [ 1.4464868e+00 -1.3580854e+00  2.2820950e-01 ... -1.7669246e+00
  -3.1380892e-01  1.3825178e-01]
 [ 4.7937994e+00  1.3362784e+00  8.5514545e-01 ...  1.7946482e+00
  -8.7946510e-01 -5.2496243e-01]
 [ 4.4212341e-03  9.1872025e-01 -1.6351871e+00 ... -3.5364819e+00
   1.7716436e+00  3.2408857e+00]]",Strings/Violin/ordinario/Vn-ord-B3-mf-4c-T15u.wav,B3,B,3
2153,"[[-5.7832483e+02 -5.3981000e+02 -5.2678778e+02 ... -4.2855054e+02
  -3.3758539e+02 -2.9691357e+02]
 [ 6.5064499e+01  5.4181965e+01  5.2619263e+01 ... -2.7203519e+00
   5.6216530e+01  7.1486488e+01]
 [ 1.2558082e+00  7.3286325e-01 -2.4156022e+00 ...  2.1145164e+01
   1.7112339e+01  1.5046052e+01]
 ...
 [ 1.4401162e+00 -3.7704086e-01  7.0615649e-01 ... -1.8438324e+00
  -1.5013247e+00 -1.5655365e+00]
 [ 6.1378586e-01  2.2675312e+00  3.3814096e+00 ... -8.7059879e-01
   1.0555353e+00  3.3893499e+00]
 [ 4.4366112e+00 -5.8736038e-01  4.2182922e-01 ...  3.8780477e+00
  -6.2868118e-02 -1.3310699e+00]]",Strings/Violin/ordinario/Vn-ord-C4-mf-4c-N.wav,C4,C,4
2154,"[[-6.1946448e+02 -5.9403802e+02 -5.5074493e+02 ... -4.3069171e+02
  -3.4803247e+02 -3.0992477e+02]
 [ 7.0708313e+01  6.4257706e+01  4.2382729e+01 ... -1.6591785e+01
   5.7577408e+01  8.1247467e+01]
 [ 8.8462763e+00  1.3435647e+01  1.5178500e+01 ...  3.0845581e+01
   4.1884911e+01  3.6547096e+01]
 ...
 [-2.2883158e+00  1.8892097e+00  4.5120239e-01 ...  7.2399349e+00
   2.5798550e+00  4.7996706e-01]
 [-4.1013908e-01  1.7282038e+00  1.3595800e+00 ...  4.3030519e+00
   9.4482422e-01  1.7322350e-01]
 [ 4.3985214e+00  3.3056908e+00  1.4355621e+00 ...  2.3186183e+00
   2.5247059e+00  1.6514091e+00]]",Strings/Violin/ordinario/Vn-ord-C#4-mf-4c-N.wav,C#4,C#,4
